url_length,has_https,path_depth,has_query_params,num_query_params,has_fragment,has_port,subdomain_count,is_ip_address,domain_length,domain_has_hyphens,domain_tld,status_code,status_category,response_size,response_time_ms,is_redirect,redirect_chain_len,total_headers,server_header_present,server_header,x_powered_by_present,content_type,has_cookies,num_cookies,has_cors,cache_control,security_headers_count,has_csp,has_hsts,has_xss_protection,has_frame_options,has_content_type_options,has_forms,form_count,has_inputs,input_count,has_password_input,password_count,has_hidden_input,hidden_count,has_file_upload,file_upload_count,has_search_input,search_count,has_buttons,button_count,has_textarea,textarea_count,has_select,select_count,has_scripts,script_count,inline_script_count,internal_script_count,external_script_count,has_links,link_count,internal_link_count,external_link_count,has_images,image_count,has_meta_tags,meta_count,has_stylesheets,stylesheet_count,has_javascript,has_comments,comment_count,has_title,server_apache,server_nginx,server_iis,tech_php,tech_aspnet,tech_jsp,tech_wordpress,tech_drupal,tech_joomla,has_debug_info,has_error_messages,has_sql_errors,has_file_paths,has_waf,waf_cloudflare,waf_aws,waf_imperva,reflection_detected,csp_header_reflection_detected,has_jwt,jwt_count,has_api_keys,api_key_count,cookie_count,session_cookies,secure_cookie_ratio,httponly_cookie_ratio,samesite_cookie_ratio,redirect_count,has_redirect_chain,final_https,get_form_count,post_form_count,has_login_form,login_form_count,csrf_token_input_count,has_csrf_token,same_origin_form_count,external_form_count,unique_input_names,unique_endpoint_count,parameterized_link_count,api_like_endpoint_count,inline_event_handler_count,email_input_count,url_input_count,mailto_link_count,tel_link_count,body_truncated_for_analysis,input_to_form_ratio,script_to_content_ratio,security_score,interactivity_score,is_vulnerable,vulnerability_type,scan_id,timestamp,target_url,original_url,is_redirect_response,final_url,target_root,page_url,dataset_record_type,saved_at
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10696,682.707,0,3,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.349289454001496e-05,0.125,0.0,0,,20260522_191204,2026-05-22T19:12:12.745478,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,recon_page,2026-05-22T19:12:12.745913
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10696,651.377,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.349289454001496e-05,0.125,0.0,0,,20260522_191204,2026-05-22T19:12:23.906137,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,recon_page,2026-05-22T19:12:23.906484
86,1,1,1,1,0,0,1,0,57,1,net,200,2,7302,1011.83,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.0001369487811558477,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:45.700748,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=4,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=4,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=4,recon_page,2026-05-22T19:28:45.701783
86,1,1,1,1,0,0,1,0,57,1,net,200,2,7047,1869.054,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.00014190435646374344,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.207609,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=3,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=3,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=3,recon_page,2026-05-22T19:28:46.221198
86,1,1,1,1,0,0,1,0,57,1,net,200,2,6692,1955.179,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.00014943215780035862,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.220974,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=1,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=1,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=1,recon_page,2026-05-22T19:28:46.226552
86,1,1,1,1,0,0,1,0,57,1,net,200,2,7431,1043.261,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.00013457139012245997,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.211808,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=7,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=7,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=7,recon_page,2026-05-22T19:28:46.226320
86,1,1,1,1,0,0,1,0,57,1,net,200,2,7114,1218.854,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.0001405678942929435,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.225752,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=9,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=9,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=9,recon_page,2026-05-22T19:28:46.226721
87,1,1,1,1,0,0,1,0,57,1,net,200,2,7158,1868.79,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.00013970382788488405,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.216210,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=14,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=14,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=14,recon_page,2026-05-22T19:28:46.221603
87,1,1,1,1,0,0,1,0,57,1,net,200,2,7170,1044.136,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.0001394700139470014,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:46.787217,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=15,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=15,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=15,recon_page,2026-05-22T19:28:46.787522
87,1,1,1,1,0,0,1,0,57,1,net,200,2,7086,1025.525,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,4,4,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.0,0.00014112334180073385,0.125,0.0,0,,20260522_191204,2026-05-22T19:28:47.207902,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=12,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,False,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=12,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/,https://0a87008a03e5734980ca9eaf00e30067.web-security-academy.net/product/?productId=12,recon_page,2026-05-22T19:28:47.208263
