url_length,has_https,path_depth,has_query_params,num_query_params,has_fragment,has_port,subdomain_count,is_ip_address,domain_length,domain_has_hyphens,domain_tld,status_code,status_category,response_size,response_time_ms,is_redirect,redirect_chain_len,total_headers,server_header_present,server_header,x_powered_by_present,content_type,has_cookies,num_cookies,has_cors,cache_control,security_headers_count,has_csp,has_hsts,has_xss_protection,has_frame_options,has_content_type_options,has_forms,form_count,has_inputs,input_count,has_password_input,password_count,has_hidden_input,hidden_count,has_file_upload,file_upload_count,has_search_input,search_count,has_buttons,button_count,has_textarea,textarea_count,has_select,select_count,has_scripts,script_count,inline_script_count,internal_script_count,external_script_count,has_links,link_count,internal_link_count,external_link_count,has_images,image_count,has_meta_tags,meta_count,has_stylesheets,stylesheet_count,has_javascript,has_comments,comment_count,has_title,server_apache,server_nginx,server_iis,tech_php,tech_aspnet,tech_jsp,tech_wordpress,tech_drupal,tech_joomla,has_debug_info,has_error_messages,has_sql_errors,has_file_paths,has_waf,waf_cloudflare,waf_aws,waf_imperva,reflection_detected,csp_header_reflection_detected,has_jwt,jwt_count,has_api_keys,api_key_count,cookie_count,session_cookies,secure_cookie_ratio,httponly_cookie_ratio,samesite_cookie_ratio,redirect_count,has_redirect_chain,final_https,get_form_count,post_form_count,has_login_form,login_form_count,csrf_token_input_count,has_csrf_token,same_origin_form_count,external_form_count,unique_input_names,unique_endpoint_count,parameterized_link_count,api_like_endpoint_count,inline_event_handler_count,email_input_count,url_input_count,mailto_link_count,tel_link_count,body_truncated_for_analysis,input_to_form_ratio,script_to_content_ratio,security_score,interactivity_score,is_vulnerable,vulnerability_type,scan_id,timestamp,target_url,original_url,is_redirect_response,final_url,target_root,page_url,dataset_record_type,saved_at
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10645,771.458,0,3,4,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.394081728511038e-05,0.125,0.0,0,,20260524_223128,2026-05-24T22:31:36.142536,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,recon_page,2026-05-24T22:31:36.142857
66,1,0,0,0,0,0,1,0,57,1,net,200,2,10645,663.8230000000001,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,24,23,1,1,41,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0.0,9.394081728511038e-05,0.125,0.0,0,,20260524_223128,2026-05-24T22:31:46.470294,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,recon_page,2026-05-24T22:31:46.470591
87,1,1,1,1,0,0,1,0,57,1,net,200,2,4934,696.313,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0006080259424402108,0.125,0.8107012565869477,0,,20260524_223128,2026-05-24T22:32:36.712247,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=14,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=14,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=14,recon_page,2026-05-24T22:32:36.716248
87,1,1,1,1,0,0,1,0,57,1,net,200,2,5004,679.986,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0005995203836930455,0.125,0.7993605115907275,0,,20260524_223128,2026-05-24T22:32:37.381560,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=10,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=10,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=10,recon_page,2026-05-24T22:32:37.383729
87,1,1,1,1,0,0,1,0,57,1,net,200,2,5651,798.939,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0005308794903556893,0.125,0.7078393204742524,0,,20260524_223128,2026-05-24T22:32:38.144645,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=11,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=11,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=11,recon_page,2026-05-24T22:32:38.148846
87,1,1,1,1,0,0,1,0,57,1,net,200,2,4986,730.975,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0006016847172081829,0.125,0.8022462896109106,0,,20260524_223128,2026-05-24T22:32:38.153626,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=19,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=19,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=19,recon_page,2026-05-24T22:32:38.156383
87,1,1,1,1,0,0,1,0,57,1,net,200,2,5016,699.097,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0005980861244019139,0.125,0.7974481658692185,0,,20260524_223128,2026-05-24T22:32:39.210219,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=15,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=15,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=15,recon_page,2026-05-24T22:32:39.216719
87,1,1,1,1,0,0,1,0,57,1,net,200,2,4668,728.3100000000001,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0006426735218508997,0.125,0.856898029134533,0,,20260524_223128,2026-05-24T22:32:39.214672,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=17,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=17,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=17,recon_page,2026-05-24T22:32:39.219858
86,1,1,1,1,0,0,1,0,57,1,net,200,2,5245,844.954,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0005719733079122975,0.125,0.7626310772163966,0,,20260524_223128,2026-05-24T22:32:39.773550,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=2,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=2,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=2,recon_page,2026-05-24T22:32:39.781877
86,1,1,1,1,0,0,1,0,57,1,net,200,2,4864,775.778,0,0,5,0,unknown,0,html,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,0,3,0,1,5,4,1,1,2,0,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,2.0,0.0006167763157894736,0.125,0.8223684210526316,0,,20260524_223128,2026-05-24T22:32:39.776943,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=4,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,False,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=4,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/,https://0acd004303824aed800e2b6600c7009f.web-security-academy.net/product/?productId=4,recon_page,2026-05-24T22:32:39.786966
